Channel A QCM Time [sec],Channel A Fundamental Boffs [mS],Channel A Fundamental Dissipation [ ],Channel A Fundamental Fi [rad],Channel A Flow [ul/min],Channel A Fundamental Frequency [Hz],Channel A Fundamental FWHM [Hz],Channel A Fundamental Gmax [mS],Channel A Fundamental Goffs [mS],Channel A Fundamental Q [ ],Channel A Fundamental Residual [ ],Channel A Fundamental Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A Fundamental Dissipation Variation [ ],Channel A Fundamental Frequency Variation [Hz],Channel A Fundamental FWHM Variation[Hz],Channel A 3. Boffs [mS],Channel A 3. Dissipation  [ ],Channel A 3. Fi [rad],Channel A Flow [ul/min],Channel A 3. Overtone [Hz],Channel A 3. FWHM [Hz],Channel A 3. Gmax [mS],Channel A 3. Goffs [mS],Channel A 3. Q  [ ],Channel A 3. Residual  [ ],Channel A 3. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 3. Dissipation Variation [ ],Channel A 3. Overtone Variation [Hz],Channel A 3. FWHM Variation [Hz],Channel A 5. Boffs [mS],Channel A 5. Dissipation  [ ],Channel A 5. Fi [rad],Channel A Flow [ul/min],Channel A 5. Overtone [Hz],Channel A 5. FWHM [Hz],Channel A 5. Gmax [mS],Channel A 5. Goffs [mS],Channel A 5. Q  [ ],Channel A 5. Residual  [ ],Channel A 5. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 5. Dissipation Variation [ ],Channel A 5. Overtone Variation [Hz],Channel A 5. FWHM Variation [Hz],Channel A 7. Boffs [mS],Channel A 7. Dissipation  [ ],Channel A 7. Fi [rad],Channel A Flow [ul/min],Channel A 7. Overtone [Hz],Channel A 7. FWHM [Hz],Channel A 7. Gmax [mS],Channel A 7. Goffs [mS],Channel A 7. Q  [ ],Channel A 7. Residual  [ ],Channel A 7. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 7. Dissipation Variation [ ],Channel A 7. Overtone Variation [Hz],Channel A 7. FWHM Variation [Hz],Channel A 9. Boffs [mS],Channel A 9. Dissipation  [ ],Channel A 9. Fi [rad],Channel A Flow [ul/min],Channel A 9. Overtone [Hz],Channel A 9. FWHM [Hz],Channel A 9. Gmax [mS],Channel A 9. Goffs [mS],Channel A 9. Q  [ ],Channel A 9. Residual  [ ],Channel A 9. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 9. Dissipation Variation [ ],Channel A 9. Overtone Variation [Hz],Channel A 9. FWHM Variation [Hz],Channel A 11. Boffs [mS],Channel A 11. Dissipation  [ ],Channel A 11. Fi [rad],Channel A Flow [ul/min],Channel A 11. Overtone [Hz],Channel A 11. FWHM [Hz],Channel A 11. Gmax [mS],Channel A 11. Goffs [mS],Channel A 11. Q  [ ],Channel A 11. Residual  [ ],Channel A 11. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 11. Dissipation Variation [ ],Channel A 11. Overtone Variation [Hz],Channel A 11. FWHM Variation [Hz],Channel A 13. Boffs [mS],Channel A 13. Dissipation  [ ],Channel A 13. Fi [rad],Channel A Flow [ul/min],Channel A 13. Overtone [Hz],Channel A 13. FWHM [Hz],Channel A 13. Gmax [mS],Channel A 13. Goffs [mS],Channel A 13. Q  [ ],Channel A 13. Residual  [ ],Channel A 13. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 13. Dissipation Variation [ ],Channel A 13. Overtone Variation [Hz],Channel A 13. FWHM Variation [Hz]
55.4733587,0.325323155,0.000308006,-0.001935592,0,4955249.006,1526.244286,1.464056463,-0.057020617,3246.69455,0.005935872,-3.441769588,25.00413322,-4.98E-08,0.194450259,-0.246955988,0.440941616,0.000163029,-0.00595489,0,14850289.1,2421.022102,1.02334132,0.017450389,6133.892412,0.013713615,6.692558433,25.00413322,-1.69E-07,-1.134331938,-2.515244873,0.649531332,0.000127792,-0.017438749,0,24747722.98,3162.558724,0.746930498,0.043573054,7825.221642,0.004194616,-0.631648419,25.00413322,-9.37E-09,0.178431757,-0.231968362,0.864744269,0.000107343,-0.028731049,0,34643762.59,3718.78029,0.597677683,0.084520427,9315.893893,0.005470125,-2.246240666,25.00413322,-3.53E-08,0.888343766,-1.222517179,1.068263714,9.66E-05,-0.031039913,0,44540525.91,4304.049516,0.484123745,0.104464845,10348.51615,0.020172086,23.58607857,25.00413322,-5.16E-07,-11.99292131,-22.99254719,1.322110187,8.65E-05,-0.023780966,0,54437070.78,4708.522692,0.418493971,0.112418203,11561.39077,0.015513565,-0.39052511,25.00413322,-6.94E-07,0.242699221,-37.76120443,1.604300346,8.20E-05,-0.017364781,0,64334161.54,5274.795183,0.361736031,0.231118499,12196.52315,0.016172757,-3.072418609,25.00413322,1.29E-07,2.256578639,8.276185211
60.517345,0.325405526,0.000308093,-0.001928741,0,4955249.03,1526.678249,1.464098497,-0.057126296,3245.771684,0.00577731,-3.8724795,25.00633812,3.77E-08,0.218784153,0.187006704,0.44141932,0.000163284,-0.006478826,0,14850289.42,2424.812463,1.023391815,0.016626023,6124.304309,0.01518567,4.842761644,25.00633812,8.59E-08,-0.820807058,1.275115761,0.649441659,0.000127777,-0.017368388,0,24747723.33,3162.186804,0.746898946,0.043666672,7826.142117,0.004121348,-1.877023315,25.00633812,-2.44E-08,0.530232575,-0.603888824,0.864769099,0.000107309,-0.027578736,0,34643759.57,3717.596506,0.597247041,0.084779953,9318.859514,0.00535195,5.401414702,25.00633812,-6.95E-08,-2.136152707,-2.4063012,1.067566072,9.65E-05,-0.030686908,0,44540527.13,4297.625668,0.483543195,0.104959695,10363.98481,0.020631665,21.19047932,25.00633812,-6.60E-07,-10.77481999,-29.41639476,1.321902839,8.70E-05,-0.021386056,0,54437066.69,4738.022497,0.419188922,0.111232596,11489.40655,0.01723378,6.19689089,25.00633812,-1.52E-07,-3.851175129,-8.261399403,1.604347081,8.18E-05,-0.020547834,0,64334170.03,5261.384111,0.36187832,0.231774669,12227.61324,0.018677066,-14.63926167,25.00633812,-7.98E-08,10.75200009,-5.134886679
65.5573209,0.32550942,0.000308079,-0.00196143,0,4955249.062,1526.605743,1.464056778,-0.057104588,3245.925863,0.005875328,-4.44343834,24.99629593,2.31E-08,0.251041714,0.114500688,0.441811006,0.000163137,-0.006052994,0,14850289.15,2422.62745,1.0226165,0.017432954,6129.827822,0.015269193,6.448034076,24.99629593,-6.13E-08,-1.092887131,-0.909897407,0.649488091,0.000127706,-0.017633254,0,24747723.65,3160.427409,0.74693297,0.043798404,7830.498996,0.003562112,-3.035049421,24.99629593,-9.55E-08,0.857358593,-2.363283691,0.864863953,0.000107352,-0.028052264,0,34643761.92,3719.079425,0.597336335,0.084648616,9315.144411,0.005534409,-0.545951776,24.99629593,-2.67E-08,0.215913132,-0.923381833,1.067747702,9.65E-05,-0.031365445,0,44540529.56,4297.662074,0.483897039,0.105035446,10363.89758,0.025161126,16.40661759,24.99629593,-6.60E-07,-8.342347927,-29.37998865,1.322112047,8.68E-05,-0.023768126,0,54437073.05,4726.204935,0.419514931,0.111457976,11518.13639,0.015686648,-4.033637842,24.99629593,-3.69E-07,2.50678058,-20.07896158,1.604675481,8.17E-05,-0.017514191,0,64334157.86,5258.094506,0.361326233,0.231713867,12235.26085,0.019139825,1.936156748,24.99629593,-1.31E-07,-1.422036029,-8.424491263
70.5989098,0.325638008,0.000308041,-0.001838504,0,4955249.029,1526.421549,1.46401781,-0.057011519,3246.317528,0.005467237,-3.862565562,24.99821663,-1.41E-08,0.218224043,-0.069693021,0.441493297,0.000163055,-0.006382086,0,14850289.39,2421.408303,1.02332936,0.017406968,6132.914211,0.011823067,4.995200661,24.99821663,-1.43E-07,-0.84664418,-2.12904442,0.64924944,0.000127761,-0.017374499,0,24747723.2,3161.799776,0.746961213,0.043689334,7827.100055,0.004073736,-1.428801312,24.99821663,-4.00E-08,0.40361619,-0.990916869,0.86460889,0.000107361,-0.02754133,0,34643761.39,3719.382479,0.597883199,0.084492643,9314.385274,0.005792481,0.801522502,24.99821663,-1.79E-08,-0.3169863,-0.620328266,1.068116711,9.68E-05,-0.035985423,0,44540539.77,4313.006287,0.484549808,0.103689586,10327.02871,0.023514208,-3.65447761,24.99821663,-3.15E-07,1.858208954,-14.03577641,1.322344889,8.71E-05,-0.025224695,0,54437075.83,4738.945054,0.419301043,0.111321068,11487.17177,0.015130305,-8.508627743,24.99821663,-1.35E-07,5.28784775,-7.338842473,1.604744477,8.20E-05,-0.018648745,0,64334170.56,5275.428099,0.360850104,0.231620018,12195.06159,0.01848559,-15.35991284,24.99821663,1.38E-07,11.28129192,8.909101337
75.6513162,0.32561877,0.000307893,-0.001766022,0,4955248.916,1525.685493,1.463828974,-0.056716946,3247.883616,0.006199054,-1.848430572,24.99587631,-1.63E-07,0.104431106,-0.805749136,0.441007581,0.00016303,-0.006578508,0,14850289.92,2421.036244,1.022853443,0.017752333,6133.856921,0.014212504,1.852033053,24.99587631,-1.68E-07,-0.313903907,-2.501102949,0.649388295,0.000127752,-0.017526299,0,24747723.61,3161.575497,0.74699343,0.043785515,7827.655431,0.003881412,-2.868915466,24.99587631,-4.91E-08,0.810428098,-1.215196137,0.864863474,0.000107428,-0.027294166,0,34643760.78,3721.706877,0.597717912,0.084522053,9308.567796,0.005423601,2.33118464,24.99587631,4.92E-08,-0.921937428,1.704070126,1.067037026,9.64E-05,-0.029672479,0,44540524.22,4292.414833,0.483297844,0.105382117,10376.56563,0.021121898,26.91851624,24.99587631,-7.77E-07,-13.68738114,-34.62723017,1.322150131,8.70E-05,-0.025597403,0,54437074.44,4735.651351,0.418945247,0.111574615,11495.16094,0.017490311,-6.27566462,24.99587631,-1.95E-07,3.900130555,-10.63254552,1.604674834,8.18E-05,-0.013430343,0,64334156.91,5261.760513,0.361364385,0.231909501,12226.73604,0.017423839,3.229142393,24.99587631,-7.40E-08,-2.371686503,-4.758484736
80.7096543,0.325569045,0.000308068,-0.00185602,0,4955249.024,1526.555449,1.464030299,-0.057052963,3246.032778,0.006221692,-3.776096261,24.99815559,1.29E-08,0.213338772,0.064206681,0.441175309,0.000162919,-0.006012565,0,14850289.17,2419.390004,1.022321767,0.018258811,6138.030306,0.01210532,6.319707904,24.99815559,-2.79E-07,-1.071136933,-4.147343204,0.64949325,0.000127726,-0.016997688,0,24747723.05,3160.921885,0.74698452,0.043934868,7829.273848,0.004015486,-0.89244643,24.99815559,-7.55E-08,0.252103511,-1.868807655,0.864965723,0.000107267,-0.027926004,0,34643761.46,3716.125741,0.5976112,0.084884395,9322.548234,0.005466442,0.610483473,24.99815559,-1.12E-07,-0.241434142,-3.877066027,1.067382047,9.66E-05,-0.030321959,0,44540526.79,4303.831915,0.48447619,0.104524277,10349.03957,0.02169913,21.87131919,24.99815559,-5.21E-07,-11.12100976,-23.21014823,1.322028112,8.72E-05,-0.021395907,0,54437066.87,4744.442081,0.419560381,0.111294205,11473.86056,0.016792548,5.903517781,24.99815559,-3.38E-08,-3.668852858,-1.841815771,1.604657219,8.18E-05,-0.018002997,0,64334164.1,5263.489831,0.36185998,0.23212666,12222.72032,0.016878975,-6.566402924,24.99815559,-4.71E-08,4.822781809,-3.029166977
85.7525699,0.325555682,0.000308025,-0.001967476,0,4955249.078,1526.339693,1.464042122,-0.056960417,3246.491656,0.005984656,-4.732576878,24.99374008,-3.06E-08,0.267377225,-0.151548695,0.441479241,0.000163072,-0.0065457,0,14850289.64,2421.670907,1.022990459,0.017490792,6132.249264,0.011315016,3.529250382,24.99374008,-1.26E-07,-0.598178031,-1.866440086,0.649322294,0.000127705,-0.017260559,0,24747723.06,3160.399832,0.746897568,0.044010862,7830.567135,0.003643453,-0.921586501,24.99374008,-9.66E-08,0.26033517,-2.390860932,0.864676135,0.000107307,-0.028070086,0,34643761.3,3717.532714,0.597665555,0.084864755,9319.019889,0.005560356,1.028496299,24.99374008,-7.13E-08,-0.406749949,-2.470093242,1.067853285,9.65E-05,-0.032287069,0,44540530.87,4300.134412,0.483863953,0.104742551,10357.93922,0.020449979,13.83988134,24.99374008,-6.04E-07,-7.037227802,-26.9076505,1.321109702,8.67E-05,-0.02254834,0,54437068.8,4717.046898,0.418973789,0.112142659,11540.49768,0.017503435,2.800806399,24.99374008,-5.37E-07,-1.740614146,-29.23699866,1.604288985,8.19E-05,-0.018486823,0,64334167.49,5265.768852,0.361879317,0.23189017,12217.43098,0.0170789,-11.18043362,24.99374008,-1.17E-08,8.211617909,-0.750145665
90.7830075,0.325706452,0.000308087,-0.001737436,0,4955248.937,1526.647431,1.463893431,-0.057043696,3245.837144,0.006003201,-2.231516052,25.00966454,3.15E-08,0.126074353,0.156188991,0.441498447,0.000163297,-0.006792734,0,14850289.81,2425.01116,1.023565782,0.016660319,6123.802666,0.011520417,2.537674057,25.00966454,9.92E-08,-0.430114247,1.473812795,0.64958518,0.000127677,-0.017354955,0,24747723.25,3159.721526,0.746666829,0.044153418,7832.248205,0.004424479,-1.61048269,25.00966454,-1.24E-07,0.454938613,-3.069166644,0.864498337,0.000107241,-0.029038284,0,34643763.51,3715.218987,0.597711296,0.084889537,9324.824091,0.006009018,-4.571894062,25.00966454,-1.38E-07,1.808093697,-4.783820336,1.068003077,9.65E-05,-0.032109174,0,44540529.78,4297.863004,0.483449837,0.105454529,10363.4131,0.023357775,15.9815477,25.00966454,-6.55E-07,-8.126210697,-29.17905855,1.321686639,8.72E-05,-0.022627729,0,54437070.44,4747.051921,0.419683092,0.111120029,11467.5532,0.015994519,0.1585424,25.00966454,1.41E-08,-0.098529175,0.768024912,1.604751702,8.19E-05,-0.015194081,0,64334158.64,5267.875931,0.361883663,0.231980964,12212.54249,0.017580865,0.875304183,25.00966454,2.11E-08,-0.642878778,1.356933282
95.8303977,0.3259483,0.000308031,-0.001872787,0,4955249.053,1526.371007,1.464008307,-0.057014156,3246.425037,0.00632114,-4.276916659,24.98472023,-2.43E-08,0.24163371,-0.120235186,0.441812426,0.000162986,-0.006451605,0,14850289.52,2420.384624,1.02290582,0.017883502,6135.508121,0.014525031,4.252489214,24.98472023,-2.12E-07,-0.720760884,-3.15272336,0.649300788,0.000127752,-0.017561653,0,24747723.49,3161.577431,0.746925566,0.043963081,7827.650607,0.004350053,-2.466228586,24.98472023,-4.90E-08,0.696674742,-1.213262165,0.864850609,0.000107157,-0.028621063,0,34643761.66,3712.308236,0.597185143,0.085468795,9332.135009,0.005713261,0.119840395,24.98472023,-2.22E-07,-0.047394507,-7.694570763,1.068015887,9.65E-05,-0.031426143,0,44540525.96,4298.517002,0.483301344,0.105397407,10361.83547,0.020060441,23.49602141,24.98472023,-6.40E-07,-11.94712953,-28.52506062,1.321557861,8.67E-05,-0.020519246,0,54437064.07,4720.050967,0.419162937,0.112376479,11533.15175,0.016770382,10.42030652,24.98472023,-4.82E-07,-6.475896709,-26.23292908,1.604630414,8.21E-05,-0.020949536,0,64334170.76,5281.699873,0.362329099,0.23151234,12180.58055,0.015549025,-15.62720655,24.98472023,2.36E-07,11.47760933,15.18087523
100.8691431,0.325938175,0.00030798,-0.001940208,0,4955249.12,1526.115346,1.463878023,-0.056872268,3246.968935,0.006076618,-5.470030348,25.00010109,-7.59E-08,0.309041263,-0.375895942,0.441311224,0.000163343,-0.006891947,0,14850289.97,2425.689374,1.023217193,0.016892118,6122.09054,0.016191561,1.572111283,25.00010109,1.45E-07,-0.26645954,2.152026888,0.649402634,0.000127749,-0.017260133,0,24747723.05,3161.496023,0.746858533,0.04405617,7827.852028,0.004415751,-0.909109662,25.00010109,-5.23E-08,0.256810639,-1.294669875,0.864524994,0.00010751,-0.028507682,0,34643762.81,3724.549633,0.597270846,0.084863683,9301.463592,0.005743813,-2.790450314,25.00010109,1.31E-07,1.103567921,4.54682582,1.066722296,9.68E-05,-0.029856737,0,44540523.22,4312.480262,0.483375467,0.105036334,10328.28454,0.024533853,28.88124632,25.00010109,-3.27E-07,-14.68537948,-14.56180053,1.321731505,8.70E-05,-0.021848753,0,54437068.47,4734.694074,0.419916684,0.111765876,11497.48381,0.016499756,3.32893215,25.00010109,-2.13E-07,-2.06882789,-11.5898222,1.604912605,8.15E-05,-0.019180802,0,64334164.47,5243.548447,0.36121344,0.233285153,12269.20379,0.019606295,-7.065746975,25.00010109,-3.57E-07,5.189531676,-22.97055059
105.9143356,0.325923619,0.000307992,-0.00180714,0,4955249.028,1526.177751,1.463887601,-0.056919291,3246.836108,0.005749598,-3.84418345,25.00014877,-6.33E-08,0.217185506,-0.313491095,0.442314965,0.000163123,-0.006963539,0,14850290.35,2422.419085,1.023536034,0.017388102,6130.35558,0.011657879,-0.67760059,25.00014877,-7.53E-08,0.114847558,-1.118262495,0.649445672,0.000127699,-0.017698978,0,24747723.51,3160.269798,0.746862588,0.04425424,7830.889478,0.004276077,-2.519280058,25.00014877,-1.02E-07,0.711661033,-2.520894618,0.864758987,0.0001073,-0.027306067,0,34643760.95,3717.263291,0.597377276,0.085295401,9319.695227,0.005885178,1.913208777,25.00014877,-7.91E-08,-0.75663624,-2.739516364,1.068611473,9.70E-05,-0.030556768,0,44540526.29,4319.08041,0.484494978,0.104509329,10312.50222,0.022754279,22.83755006,25.00014877,-1.79E-07,-11.61231359,-7.961653022,1.321661462,8.70E-05,-0.023918242,0,54437070.78,4733.773982,0.419771152,0.111987373,11499.71904,0.016439987,-0.382644255,25.00014877,-2.30E-07,0.237801515,-12.50991428,1.604407193,8.20E-05,-0.018093043,0,64334169.3,5277.495666,0.361208619,0.232657638,12190.28368,0.017077572,-13.64450304,25.00014877,1.71E-07,10.02138641,10.97666862
110.9634381,0.326076299,0.000308042,-0.001927747,0,4955249.111,1526.426192,1.463914073,-0.057026137,3246.307708,0.00608079,-5.312875554,25.01210785,-1.31E-08,0.300162461,-0.065050344,0.441203568,0.000163229,-0.007455228,0,14850290.6,2423.991691,1.023859166,0.016881882,6126.378508,0.016563787,-2.128922351,25.01210785,3.06E-08,0.360834297,0.45434348,0.649422357,0.000127702,-0.017550689,0,24747723.34,3160.324038,0.746826382,0.044242579,7830.755023,0.004015242,-1.906167883,25.01210785,-9.97E-08,0.538465504,-2.46665484,0.864359133,0.000107387,-0.027480098,0,34643760.79,3720.291876,0.59776392,0.085064428,9312.10828,0.005668875,2.323091568,25.01210785,8.35E-09,-0.918736778,0.289069308,1.067535572,9.71E-05,-0.030898186,0,44540526.44,4326.713639,0.484662076,0.104302486,10294.30883,0.023916699,22.54568347,25.01210785,-7.35E-09,-11.46390685,-0.328423637,1.322058588,8.67E-05,-0.022414686,0,54437065.98,4718.747051,0.419417521,0.112830031,11536.33907,0.015795303,7.338797411,25.01210785,-5.06E-07,-4.560834549,-27.53684501,1.605049257,8.16E-05,-0.016039335,0,64334162.1,5250.281403,0.362204494,0.232924051,12253.46932,0.017755732,-3.839329906,25.01210785,-2.52E-07,2.819846824,-16.23759461
116.0055134,0.326073668,0.000307953,-0.00186158,0,4955248.988,1525.983357,1.463825457,-0.056830517,3247.249693,0.006134314,-3.123261783,25.01700783,-1.03E-07,0.176455468,-0.507885241,0.441439333,0.000163118,-0.00645666,0,14850289.48,2422.351196,1.023061842,0.017641182,6130.527027,0.013470802,4.494782011,25.01700783,-7.99E-08,-0.76182746,-1.186151253,0.649212689,0.000127715,-0.017575389,0,24747723.55,3160.6666,0.746660601,0.044288219,7829.906373,0.004133098,-2.671591664,25.01700783,-8.58E-08,0.754686911,-2.124093219,0.86434183,0.000107207,-0.02805707,0,34643761.44,3714.062443,0.597515981,0.085501353,9327.727246,0.005567134,0.657336498,25.01700783,-1.71E-07,-0.259963587,-5.94036376,1.066652635,9.66E-05,-0.032470718,0,44540528.72,4301.612029,0.483914337,0.105408562,10354.38074,0.021897057,18.06385375,25.01700783,-5.71E-07,-9.185010381,-25.43003412,1.32113221,8.71E-05,-0.023123316,0,54437068.42,4743.491904,0.420185516,0.111647032,11476.15924,0.01793944,3.410633044,25.01700783,-5.13E-08,-2.119602457,-2.791992249,1.604084619,8.19E-05,-0.014854275,0,64334157.65,5270.499204,0.362363907,0.232565336,12206.46378,0.018376511,2.226888485,25.01700783,6.19E-08,-1.635567814,3.980205916
121.0381088,0.326022376,0.00030801,-0.00183843,0,4955249.035,1526.265178,1.463798028,-0.056923838,3246.650127,0.006332501,-3.963977237,24.99869728,-4.56E-08,0.223953516,-0.226063889,0.441600263,0.000162966,-0.006250774,0,14850289.05,2420.097519,1.022489669,0.018385579,6136.235806,0.010982625,7.010796939,24.99869728,-2.32E-07,-1.188270668,-3.4398285,0.649429995,0.000127797,-0.017398442,0,24747723.1,3162.675249,0.747028682,0.044033769,7824.933371,0.004290758,-1.066005846,24.99869728,-4.67E-09,0.301131595,-0.115443539,0.864406299,0.000107387,-0.027294279,0,34643759.93,3720.305447,0.597701503,0.085181344,9312.074082,0.005877241,4.493713858,24.99869728,8.74E-09,-1.777174972,0.302639757,1.067713295,9.67E-05,-0.029753131,0,44540525.2,4307.821052,0.483882642,0.105533801,10339.45576,0.019158408,24.99638336,24.99869728,-4.32E-07,-12.71002544,-19.22101098,1.321941385,8.72E-05,-0.023820354,0,54437070.02,4745.438162,0.420106054,0.111708415,11471.45283,0.017684546,0.837965431,24.99869728,-1.55E-08,-0.520769477,-0.845733831,1.60463021,8.19E-05,-0.017824271,0,64334164.25,5267.294736,0.361985034,0.233220641,12213.89109,0.016765006,-6.757527723,24.99869728,1.21E-08,4.963155955,0.775738784
126.0785789,0.326170216,0.00030805,-0.001831677,0,4955249.023,1526.462609,1.463982688,-0.057055862,3246.230202,0.006063052,-3.742389798,24.99657822,-5.79E-09,0.211434452,-0.028633237,0.441922033,0.000163071,-0.006588358,0,14850289.66,2421.651983,1.02322875,0.017815017,6132.297193,0.014492645,3.436534843,24.99657822,-1.27E-07,-0.582463533,-1.885364624,0.649457246,0.000127666,-0.017598907,0,24747723.31,3159.432887,0.74696567,0.044442566,7832.963762,0.003950265,-1.830759054,24.99657822,-1.36E-07,0.517163575,-3.357805438,0.864668348,0.000107333,-0.028138614,0,34643761.42,3718.413813,0.59761281,0.085285448,9316.811728,0.005366541,0.708422023,24.99657822,-4.59E-08,-0.280166902,-1.588993721,1.06810238,9.65E-05,-0.032980518,0,44540529.16,4300.329925,0.483297582,0.105774614,10357.4679,0.018816504,17.20403039,24.99657822,-6.00E-07,-8.747812063,-26.71213746,1.322048688,8.68E-05,-0.025336881,0,54437071.5,4726.840846,0.419423954,0.11273758,11516.5865,0.015390223,-1.539328792,24.99657822,-3.57E-07,0.956645012,-19.44304981,1.604699391,8.18E-05,-0.019163104,0,64334167.96,5264.587812,0.361802529,0.233087376,12220.17188,0.017799624,-11.81440376,24.99657822,-3.00E-08,8.677245699,-1.93118558
131.112201,0.326587126,0.000307973,-0.001867523,0,4955249.051,1526.081924,1.463918752,-0.056926655,3247.040001,0.006553282,-4.23749388,25.00882912,-8.26E-08,0.239406434,-0.409318495,0.441459999,0.000163265,-0.006464967,0,14850289.48,2424.525229,1.023558527,0.017207586,6125.029882,0.010275558,4.482593384,25.00882912,6.65E-08,-0.759761591,0.987881948,0.649367201,0.000127709,-0.017655679,0,24747723.56,3160.498375,0.746878502,0.044387086,7830.32314,0.003811283,-2.687605199,25.00882912,-9.26E-08,0.759210508,-2.292318262,0.864442134,0.000107315,-0.028650975,0,34643761.79,3717.798805,0.597339347,0.085515902,9318.353037,0.006066671,-0.209426323,25.00882912,-6.36E-08,0.082823969,-2.204002081,1.067469013,9.69E-05,-0.031942868,0,44540529.49,4317.080838,0.483622569,0.105043975,10317.27947,0.020811946,16.55443001,25.00882912,-2.24E-07,-8.417506784,-9.961224699,1.321005011,8.71E-05,-0.024162268,0,54437070.74,4740.958864,0.419496402,0.112277297,11482.2913,0.014981341,-0.316858465,25.00882912,-9.78E-08,0.19691769,-5.325032297,1.604317482,8.22E-05,-0.018348747,0,64334164.85,5287.838874,0.361974468,0.232530323,12166.4382,0.0171979,-7.574922175,25.00882912,3.31E-07,5.563502163,21.31987592
136.1522569,0.326207047,0.000308048,-0.001758054,0,4955249.015,1526.456008,1.463857427,-0.057025897,3246.244233,0.00611574,-3.603179602,24.98961639,-7.12E-09,0.203569469,-0.035233604,0.440940481,0.000163218,-0.007643399,0,14850290.62,2423.833345,1.023593341,0.017123917,6126.778744,0.01199756,-2.230504118,24.98961639,1.99E-08,0.378051545,0.295997368,0.649333771,0.000127759,-0.017774261,0,24747723.7,3161.756798,0.746740627,0.044365177,7827.206607,0.00442527,-3.180600915,24.98961639,-4.18E-08,0.898474835,-1.033895253,0.864410349,0.000107239,-0.028137436,0,34643760.31,3715.166633,0.596983361,0.0857877,9324.954634,0.005600228,3.515984095,24.98961639,-1.40E-07,-1.390502185,-4.836173645,1.067734932,9.69E-05,-0.034541738,0,44540536.04,4316.491775,0.485284698,0.104154001,10318.68896,0.018850597,3.679880671,24.98961639,-2.37E-07,-1.871125765,-10.55028819,1.321412591,8.67E-05,-0.022239078,0,54437069.46,4720.663794,0.418969883,0.113108095,11531.65568,0.015994773,1.735798233,24.98961639,-4.71E-07,-1.078744665,-25.62010253,1.604252252,8.20E-05,-0.018604762,0,64334168.01,5274.113011,0.361815102,0.233329836,12198.10191,0.020260661,-11.87917821,24.98961639,1.18E-07,8.724820152,7.594013092
141.1985372,0.326313393,0.000308112,-0.001861141,0,4955249.112,1526.772418,1.463945857,-0.057131817,3245.571542,0.005995193,-5.329687723,25.0088253,5.67E-08,0.301112301,0.28117642,0.441566636,0.00016306,-0.006881431,0,14850289.98,2421.484118,1.023581732,0.017605366,6132.722437,0.016099277,1.510026414,25.0088253,-1.38E-07,-0.25593668,-2.053229334,0.649265748,0.000127742,-0.017740932,0,24747723.41,3161.3273,0.746981479,0.044318074,7828.269919,0.00412111,-2.164617261,25.0088253,-5.91E-08,0.611473802,-1.463392423,0.864481496,0.000107286,-0.02839894,0,34643763.05,3716.789001,0.597232988,0.085664052,9320.885054,0.005312307,-3.403620934,25.0088253,-9.28E-08,1.346064776,-3.213805884,1.067578236,9.68E-05,-0.031076771,0,44540524.92,4310.915537,0.484806577,0.105139851,10332.03377,0.020500469,25.53875957,25.0088253,-3.62E-07,-12.98580995,-16.12652545,1.321855339,8.72E-05,-0.021681077,0,54437066.83,4747.196328,0.419729455,0.111983774,11467.2036,0.016731914,5.977935599,25.0088253,1.68E-08,-3.71510122,0.912431526,1.604889551,8.17E-05,-0.016072015,0,64334155.87,5255.234429,0.360819927,0.233982504,12241.91932,0.01703702,4.646342203,25.0088253,-1.75E-07,-3.41256772,-11.284569
146.2428892,0.326268604,0.000307996,-0.001759298,0,4955249.032,1526.195706,1.463863696,-0.056919822,3246.797912,0.006218257,-3.903076789,25.00168228,-5.97E-08,0.220512813,-0.295536218,0.441592222,0.0001632,-0.006850611,0,14850289.84,2423.563345,1.02364002,0.017307316,6127.460984,0.015023156,2.359221817,25.00168228,1.76E-09,-0.399868105,0.025997672,0.649327239,0.000127754,-0.017560761,0,24747723.22,3161.628438,0.747175789,0.044178256,7827.524235,0.004352937,-1.483590215,25.00168228,-4.70E-08,0.419093281,-1.162255115,0.86466039,0.000107411,-0.027408936,0,34643760.74,3721.120382,0.597598561,0.085288977,9310.034931,0.006143948,2.440738745,25.00168228,3.23E-08,-0.965263911,1.117575143,1.068883791,9.69E-05,-0.032283813,0,44540529.2,4317.880044,0.483696514,0.105418932,10315.36975,0.021550606,17.12701458,25.00168228,-2.06E-07,-8.708651483,-9.162018749,1.322098165,8.69E-05,-0.02347802,0,54437070.49,4733.005997,0.419508887,0.112727382,11501.58494,0.016394357,0.080346211,25.00168228,-2.44E-07,-0.049932674,-13.27789936,1.604757504,8.19E-05,-0.019532245,0,64334172.56,5266.545231,0.36095808,0.233628643,12215.63088,0.018536964,-18.08403926,25.00168228,3.91E-10,13.28206273,0.026233197
